ï»¿dummy        {'dummy', 'LANG:EN'}
tta             {'-SPEC:P', '-SPEC:ADV', '-SPEC:v', '-COMP:A', '-SPEC:C', 'SPEC:*', 'adjoinable', 'PHI:GEN:_', '-SPEC:INF', 'PHI:NUM:_', '-SPEC:C/fin', '-COMP:uWH', 'LF:without', '-SPEC:iWH', '-SPEC:FORCE', '-SPEC:T/fin', 'PHI:PER:_', 'ARG', '-SPEC:Neg/fin', '-COMP:T/fin', '!COMP:*', '-SPEC:iR', '-SPEC:N', 'PHI:DET:_', 'COMP:D', '-COMP:ADV', 'ADV', '-SPEC:V', '-VAL', 'LANG:FI', 'COMP:n/MA', '-COMP:N', 'P', 'PF:tta', '-COMP:T'}
tries           ['LANG:EN']
try-            {'SEM:internal', 'COMP:P', 'PHI:GEN:_', 'SPEC:D', 'PHI:NUM:_', 'SPEC:ADV', 'LF:try', 'V', '-SPEC:T/fin', '-SPEC:FORCE', 'PHI:PER:_', 'ARG', '-COMP:V', 'PHI:DET:_', '!COMP:TO/inf', 'ASP', '-COMP:v', 'PF:try', '!COMP:-ARG', 'LANG:EN', '-VAL', 'SPEC:TO/inf', 'SPEC:P', '-COMP:N'}
verifiche       {'-COMP:VA/inf', '-SPEC:P', 'COMP:P', '-COMP:C/fin', '-SPEC:ADV', '-COMP:A', '-SPEC:R', '-SPEC:INF', '-SPEC:C/fin', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', 'SPEC:A', '-SPEC:FORCE', '-SPEC:T/fin', '-COMP:V', 'COMP:C', 'COMP:T/prt', 'PF:verifiche', 'LF:verification', 'COMP:uR', '-COMP:WH', 'LANG:IT', '-SPEC:uWH', '-COMP:v', '-COMP:AUX', '-SPEC:V', '-COMP:N', '-SPEC:N', 'N'}
virtaamalla     ['LANG:FI']
virtaa          ['LANG:FI']
virta-          {'COMP:P', 'PHI:GEN:_', 'CLASS:INTR', 'SPEC:D', 'PHI:NUM:_', 'SPEC:ADV', 'V', '-SPEC:T/fin', '-SPEC:FORCE', 'PHI:PER:_', 'ARG', '-COMP:V', '-COMP:D', 'LF:flow', 'PF:virtaa', 'PHI:DET:_', 'SPEC:TO/inf', 'ASP', '-COMP:v', '-VAL', '-COMP:MA/inf', 'LANG:FI', 'SPEC:P', '!COMP:P', '-COMP:N'}
voluto          ['LANG:IT']
vuole           ['LANG:IT']
volu-           {'SEM:internal', 'LF:want', 'COMP:P', 'PHI:GEN:_', 'PHI:NUM:_', 'SPEC:ADV', '-SPEC:*', 'V', '-SPEC:T/fin', '-SPEC:FORCE', 'PHI:PER:_', 'ARG', '-COMP:V', '!COMP:*', 'PHI:DET:_', 'ASP', '-COMP:v', '-VAL', 'LANG:EN', 'SPEC:TO/inf', 'SPEC:P', 'PF:volu', '-COMP:N'}
voitti          ['LANG:FI']
voittanut       ['LANG:FI']
voittaa         ['LANG:FI']
voitta-         {'COMP:P', 'CLASS:TR', 'PHI:GEN:_', 'ASP:BOUNDED', 'PF:voitta', 'PHI:NUM:_', 'SPEC:ADV', 'V', '-SPEC:T/fin', '-SPEC:FORCE', 'PHI:PER:_', 'ARG', '-COMP:V', '!COMP:*', '-COMP:P', 'PHI:DET:_', 'COMP:D', 'ASP', '-COMP:v', 'SEM:achievement', 'LF:win', '-VAL', 'LANG:EN', 'SPEC:TO/inf', 'SPEC:P', '-COMP:N'}
wants           ['LANG:EN']
want-           {'LF:want', 'CLASS:TR', 'COMP:P', 'PHI:GEN:_', 'PHI:NUM:_', 'PF:want', '-SPEC:TO/inf', 'SPEC:ADV', 'V', '-SPEC:FORCE', '-SPEC:T/fin', 'PHI:PER:_', 'ARG', '-COMP:V', '!COMP:*', '-COMP:P', 'PHI:DET:_', 'COMP:D', 'COMP:TO/inf', 'ASP', '-COMP:v', '-VAL', 'LANG:EN', 'SPEC:P', '-COMP:N'}
what            ['LANG:EN']
what-           {'-COMP:VA/inf', '-SPEC:P', '-SPEC:ADV', 'LF:what', '-SPEC:INF', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', '-COMP:V', 'COMP:uR', '-SPEC:uWH', '-COMP:v', '-COMP:*', 'LANG:EN', 'PHI_N', 'N', 'COMP:P', '-COMP:C/fin', '-COMP:A', '-SPEC:R', '-SPEC:C/fin', 'SPEC:A', '-SPEC:FORCE', '-SPEC:T/fin', 'COMP:C', 'PF:what', 'COMP:T/prt', '-COMP:WH', '-COMP:AUX', '-SPEC:V', '-COMP:N', '-SPEC:N'}
which           {'-SPEC:P', 'LF:which', '-SPEC:C', 'adjoinable', '-COMP:uR', '-SPEC:INF', '-SPEC:T/fin', '-SPEC:Neg/fin', '-COMP:T/fin', '-COMP:D', '!COMP:*', '-COMP:P', '-ARG', 'D', 'COMP:N', 'OP:WH', '-SPEC:V', 'PF:which', '!PROBE:N', 'LANG:EN', 'FORCE:OP:WH', '-SPEC:MA/lla'}
who             ['LANG:EN']
who-            {'-COMP:VA/inf', '-SPEC:P', 'PF:who', '-SPEC:ADV', '-SPEC:INF', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', '-COMP:V', '-SPEC:N', 'COMP:uR', '-SPEC:uWH', '-COMP:v', '-COMP:*', 'LANG:EN', 'PHI_N', 'N', 'COMP:P', '-COMP:C/fin', '-COMP:A', '-SPEC:R', '-SPEC:C/fin', 'SPEC:A', '-SPEC:FORCE', '-SPEC:T/fin', 'COMP:C', 'COMP:T/prt', '-COMP:WH', '-COMP:AUX', '-SPEC:V', '-COMP:N', 'LF:who'}
whether         {'PF:whether', 'COMP:T/fin', 'FIN', '-SPEC:*', 'COMP:C/fin', 'FORCE', '!COMP:*', '-ARG', 'LF:whether', 'OP', 'OP:Q', '!PROBE:FIN', 'OP:WH', 'Q', '-VAL', 'LANG:EN'}
yrittaa         ['LANG:FI']
yritta-         {'SEM:internal', 'COMP:P', 'PHI:GEN:_', 'SPEC:D', 'PHI:NUM:_', 'SPEC:ADV', 'LF:try', 'V', '-SPEC:T/fin', '-SPEC:FORCE', 'PHI:PER:_', 'ARG', '-COMP:V', 'PHI:DET:_', 'ASP', '-COMP:v', '!COMP:A/inf', '!COMP:-ARG', '-VAL', 'LANG:EN', 'PF:yritta', 'SPEC:TO/inf', 'SPEC:P', '-COMP:N'}
mina            ['LANG:EN']
mina-           {'-COMP:VA/inf', '-SPEC:P', '-SPEC:ADV', '-SPEC:INF', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', '-COMP:V', 'COMP:uR', '-SPEC:uWH', '-COMP:v', '-COMP:*', 'PHI_N', 'LANG:FI', 'N', 'COMP:P', '-COMP:C/fin', '-COMP:A', 'PF:mina', '-SPEC:R', '-SPEC:C/fin', 'SPEC:A', '-SPEC:FORCE', '-SPEC:T/fin', 'COMP:C', 'LF:I', 'COMP:T/prt', '-COMP:WH', '-COMP:AUX', '-SPEC:V', '-COMP:N', '-SPEC:N'}
sina            ['LANG:EN']
sina-           {'-COMP:VA/inf', '-SPEC:P', 'LF:you', '-SPEC:ADV', '-SPEC:INF', 'PF:sina', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', '-COMP:V', 'COMP:uR', '-SPEC:uWH', '-COMP:v', '-COMP:*', 'PHI_N', 'LANG:FI', 'N', 'COMP:P', '-COMP:C/fin', '-COMP:A', '-SPEC:R', '-SPEC:C/fin', 'SPEC:A', '-SPEC:FORCE', '-SPEC:T/fin', 'COMP:C', 'COMP:T/prt', '-COMP:WH', '-COMP:AUX', '-SPEC:V', '-COMP:N', '-SPEC:N'}
han             ['LANG:EN']
han-            {'-COMP:VA/inf', '-SPEC:P', '-SPEC:ADV', '-SPEC:INF', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', '-COMP:V', 'COMP:uR', '-SPEC:uWH', '-COMP:v', '-COMP:*', 'PHI_N', 'LANG:FI', 'N', 'COMP:P', '-COMP:C/fin', '-COMP:A', '-SPEC:R', '-SPEC:C/fin', 'PF:han', 'SPEC:A', '-SPEC:FORCE', '-SPEC:T/fin', 'LF:s/he', 'COMP:C', 'COMP:T/prt', '-COMP:WH', '-COMP:AUX', '-SPEC:V', '-COMP:N', '-SPEC:N'}
hanet           ['LANG:EN']
me              ['LANG:EN']
me-             {'-COMP:VA/inf', '-SPEC:P', '-SPEC:ADV', '-SPEC:INF', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', '-COMP:V', 'PF:me', 'COMP:uR', '-SPEC:uWH', '-COMP:v', '-COMP:*', 'PHI_N', 'LANG:FI', 'N', 'COMP:P', '-COMP:C/fin', '-COMP:A', '-SPEC:R', '-SPEC:C/fin', 'SPEC:A', '-SPEC:FORCE', '-SPEC:T/fin', 'COMP:C', 'COMP:T/prt', '-COMP:WH', '-COMP:AUX', '-SPEC:V', 'LF:we', '-COMP:N', '-SPEC:N'}
te              ['LANG:EN']
te-             {'-COMP:VA/inf', '-SPEC:P', 'LF:you', '-SPEC:ADV', 'PF:te', '-SPEC:INF', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', '-COMP:V', 'COMP:uR', '-SPEC:uWH', '-COMP:v', '-COMP:*', 'PHI_N', 'LANG:FI', 'N', 'COMP:P', '-COMP:C/fin', '-COMP:A', '-SPEC:R', '-SPEC:C/fin', 'SPEC:A', '-SPEC:FORCE', '-SPEC:T/fin', 'COMP:C', 'COMP:T/prt', '-COMP:WH', '-COMP:AUX', '-SPEC:V', '-COMP:N', '-SPEC:N'}
he_FI           ['LANG:EN']
heidan          ['LANG:EN']
he_FI-          {'-COMP:VA/inf', '-SPEC:P', '-SPEC:ADV', '-SPEC:INF', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', '-COMP:V', 'COMP:uR', 'PF:he', '-SPEC:uWH', '-COMP:v', '-COMP:*', 'PHI_N', 'LANG:FI', 'N', 'LF:they', 'COMP:P', '-COMP:C/fin', '-COMP:A', '-SPEC:R', '-SPEC:C/fin', 'SPEC:A', '-SPEC:FORCE', '-SPEC:T/fin', 'COMP:C', 'COMP:T/prt', '-COMP:WH', '-COMP:AUX', '-SPEC:V', '-COMP:N', '-SPEC:N'}
se              ['LANG:EN']
sen             ['LANG:EN']
sita            ['LANG:EN']
se-             {'-SPEC:P', '-SPEC:C', 'adjoinable', '-COMP:uR', '-SPEC:INF', '-SPEC:T/fin', 'PF:se', '-SPEC:Neg/fin', '-COMP:T/fin', '-COMP:D', '!COMP:*', '-COMP:P', '-ARG', 'D', 'COMP:N', 'LF:the/that', '-SPEC:V', '!PROBE:N', 'LANG:FI', '-SPEC:MA/lla'}
I               ['LANG:EN']
I-              {'-COMP:VA/inf', '-SPEC:P', '-SPEC:ADV', '-SPEC:INF', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', '-COMP:V', 'PF:I', 'COMP:uR', '-SPEC:uWH', '-COMP:v', '-COMP:*', 'LANG:EN', 'PHI_N', 'N', 'COMP:P', '-COMP:C/fin', '-COMP:A', '-SPEC:R', '-SPEC:C/fin', 'SPEC:A', '-SPEC:FORCE', '-SPEC:T/fin', 'COMP:C', 'LF:I', 'COMP:T/prt', '-COMP:WH', '-COMP:AUX', '-SPEC:V', '-COMP:N', '-SPEC:N'}
you             ['LANG:EN']
you-            {'-COMP:VA/inf', '-SPEC:P', 'LF:you', '-SPEC:ADV', '-SPEC:INF', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', '-COMP:V', 'COMP:uR', '-SPEC:uWH', '-COMP:v', '-COMP:*', 'LANG:EN', 'PHI_N', 'N', 'COMP:P', '-COMP:C/fin', '-COMP:A', '-SPEC:R', '-SPEC:C/fin', 'SPEC:A', '-SPEC:FORCE', '-SPEC:T/fin', 'COMP:C', 'COMP:T/prt', '-COMP:WH', '-COMP:AUX', 'PF:you', '-SPEC:V', '-COMP:N', '-SPEC:N'}
he              ['LANG:EN']
he-             {'-COMP:VA/inf', '-SPEC:P', '-SPEC:ADV', '-SPEC:INF', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', '-COMP:V', 'COMP:uR', 'PF:he', '-SPEC:uWH', '-COMP:v', '-COMP:*', 'LANG:EN', 'PHI_N', 'N', 'COMP:P', '-COMP:C/fin', '-COMP:A', '-SPEC:R', '-SPEC:C/fin', 'SPEC:A', 'LF:he', '-SPEC:FORCE', '-SPEC:T/fin', 'COMP:C', 'COMP:T/prt', '-COMP:WH', '-COMP:AUX', '-SPEC:V', '-COMP:N', '-SPEC:N'}
she             ['LANG:EN']
she-            {'-COMP:VA/inf', '-SPEC:P', '-SPEC:ADV', '-SPEC:INF', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', '-COMP:V', 'COMP:uR', '-SPEC:uWH', '-COMP:v', '-COMP:*', 'LANG:EN', 'PHI_N', 'LF:she', 'N', 'COMP:P', '-COMP:C/fin', '-COMP:A', '-SPEC:R', '-SPEC:C/fin', 'SPEC:A', '-SPEC:FORCE', '-SPEC:T/fin', 'COMP:C', 'COMP:T/prt', '-COMP:WH', '-COMP:AUX', '-SPEC:V', '-COMP:N', '-SPEC:N', 'PF:she'}
we              ['LANG:EN']
we-             {'-COMP:VA/inf', 'PF:we', '-SPEC:P', '-SPEC:ADV', '-SPEC:INF', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', '-COMP:V', 'COMP:uR', '-SPEC:uWH', '-COMP:v', '-COMP:*', 'LANG:EN', 'PHI_N', 'N', 'COMP:P', '-COMP:C/fin', '-COMP:A', '-SPEC:R', '-SPEC:C/fin', 'SPEC:A', '-SPEC:FORCE', '-SPEC:T/fin', 'COMP:C', 'COMP:T/prt', '-COMP:WH', '-COMP:AUX', '-SPEC:V', 'LF:we', '-COMP:N', '-SPEC:N'}
you_pl          ['LANG:EN']
you_pl-         {'-COMP:VA/inf', '-SPEC:P', 'COMP:P', '-COMP:C/fin', '-SPEC:ADV', '-COMP:A', '-SPEC:R', '-SPEC:INF', 'PHI', '-SPEC:C/fin', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', 'SPEC:A', '-SPEC:FORCE', '-SPEC:T/fin', '-COMP:V', 'COMP:C', 'COMP:T/prt', '-COMP:WH', 'COMP:uR', 'PF:you_pl', '-SPEC:uWH', '-COMP:v', '-COMP:AUX', 'LF:you_pl', '-SPEC:V', 'LANG:EN', '-COMP:N', '-SPEC:N', 'N'}
they            ['LANG:EN']
they-           {'-COMP:VA/inf', '-SPEC:P', '-SPEC:ADV', '-SPEC:INF', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', '-COMP:V', 'COMP:uR', '-SPEC:uWH', '-COMP:v', '-COMP:*', 'LANG:EN', 'PHI_N', 'N', 'LF:they', 'COMP:P', '-COMP:C/fin', '-COMP:A', '-SPEC:R', '-SPEC:C/fin', 'SPEC:A', '-SPEC:FORCE', '-SPEC:T/fin', 'COMP:C', 'COMP:T/prt', '-COMP:WH', 'PF:they', '-COMP:AUX', '-SPEC:V', '-COMP:N', '-SPEC:N'}
it              ['LANG:EN']
it-             {'-SPEC:P', '-SPEC:C', 'adjoinable', '-COMP:uR', 'LF:it/that', '-SPEC:INF', 'PF:it', '-SPEC:T/fin', '-SPEC:Neg/fin', '-COMP:T/fin', '-COMP:D', '!COMP:*', '-COMP:P', '-ARG', 'D', 'COMP:N', '-SPEC:V', '!PROBE:N', 'LANG:EN', '-SPEC:MA/lla'}
io              ['LANG:EN']
io-             {'-COMP:VA/inf', '-SPEC:P', '-SPEC:ADV', '-SPEC:INF', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', '-COMP:V', 'COMP:uR', '-SPEC:uWH', 'PF:io', '-COMP:v', '-COMP:*', 'PHI_N', 'N', 'COMP:P', '-COMP:C/fin', '-COMP:A', '-SPEC:R', '-SPEC:C/fin', 'SPEC:A', '-SPEC:FORCE', '-SPEC:T/fin', 'COMP:C', 'LF:I', 'COMP:T/prt', '-COMP:WH', 'LANG:IT', '-COMP:AUX', '-SPEC:V', '-COMP:N', '-SPEC:N'}
tu              ['LANG:EN']
tu-             {'-COMP:VA/inf', '-SPEC:P', 'LF:you', '-SPEC:ADV', '-SPEC:INF', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', '-COMP:V', 'COMP:uR', '-SPEC:uWH', '-COMP:v', '-COMP:*', 'PHI_N', 'N', 'PF:tu', 'COMP:P', '-COMP:C/fin', '-COMP:A', '-SPEC:R', '-SPEC:C/fin', 'SPEC:A', '-SPEC:FORCE', '-SPEC:T/fin', 'COMP:C', 'COMP:T/prt', '-COMP:WH', 'LANG:IT', '-COMP:AUX', '-SPEC:V', '-COMP:N', '-SPEC:N'}
lui             ['LANG:EN']
lui-            {'-COMP:VA/inf', '-SPEC:P', '-SPEC:ADV', '-SPEC:INF', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', '-COMP:V', 'COMP:uR', '-SPEC:uWH', '-COMP:v', '-COMP:*', 'PHI_N', 'N', 'COMP:P', '-COMP:C/fin', '-COMP:A', '-SPEC:R', '-SPEC:C/fin', 'SPEC:A', 'LF:he', '-SPEC:FORCE', '-SPEC:T/fin', 'COMP:C', 'COMP:T/prt', '-COMP:WH', 'LANG:IT', '-COMP:AUX', 'PF:lui', '-SPEC:V', '-COMP:N', '-SPEC:N'}
lei             ['LANG:EN']
lei-            {'-COMP:VA/inf', '-SPEC:P', '-SPEC:ADV', '-SPEC:INF', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', '-COMP:V', 'COMP:uR', '-SPEC:uWH', '-COMP:v', '-COMP:*', 'PHI_N', 'LF:she', 'N', 'COMP:P', '-COMP:C/fin', '-COMP:A', 'PF:lei', '-SPEC:R', '-SPEC:C/fin', 'SPEC:A', '-SPEC:FORCE', '-SPEC:T/fin', 'COMP:C', 'COMP:T/prt', '-COMP:WH', 'LANG:IT', '-COMP:AUX', '-SPEC:V', '-COMP:N', '-SPEC:N'}
noi             ['LANG:EN']
noi-            {'-COMP:VA/inf', '-SPEC:P', '-SPEC:ADV', 'PF:noi', '-SPEC:INF', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', '-COMP:V', 'COMP:uR', '-SPEC:uWH', '-COMP:v', '-COMP:*', 'PHI_N', 'N', 'COMP:P', '-COMP:C/fin', '-COMP:A', '-SPEC:R', '-SPEC:C/fin', 'SPEC:A', '-SPEC:FORCE', '-SPEC:T/fin', 'COMP:C', 'COMP:T/prt', '-COMP:WH', 'LANG:IT', '-COMP:AUX', '-SPEC:V', 'LF:we', '-COMP:N', '-SPEC:N'}
voi             ['LANG:EN']
voi-            {'-COMP:VA/inf', '-SPEC:P', '-SPEC:ADV', '-SPEC:INF', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', '-COMP:V', 'COMP:uR', '-SPEC:uWH', '-COMP:v', '-COMP:*', 'LF:you_pl', 'PHI_N', 'N', 'COMP:P', '-COMP:C/fin', '-COMP:A', '-SPEC:R', '-SPEC:C/fin', 'SPEC:A', '-SPEC:FORCE', '-SPEC:T/fin', 'COMP:C', 'COMP:T/prt', '-COMP:WH', 'LANG:IT', 'PF:voi', '-COMP:AUX', '-SPEC:V', '-COMP:N', '-SPEC:N'}
loro            ['LANG:EN']
loro-           {'-COMP:VA/inf', '-SPEC:P', '-SPEC:ADV', '-SPEC:INF', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', 'PF:loro', '-COMP:V', 'COMP:uR', '-SPEC:uWH', '-COMP:v', '-COMP:*', 'PHI_N', 'N', 'LF:they', 'COMP:P', '-COMP:C/fin', '-COMP:A', '-SPEC:R', '-SPEC:C/fin', 'SPEC:A', '-SPEC:FORCE', '-SPEC:T/fin', 'COMP:C', 'COMP:T/prt', '-COMP:WH', 'LANG:IT', '-COMP:AUX', '-SPEC:V', '-COMP:N', '-SPEC:N'}
mi              ['LANG:EN']
mi-             {'-COMP:VA/inf', '-SPEC:P', '-SPEC:ADV', 'PF:mi(cl)', '-SPEC:INF', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', '-COMP:V', 'COMP:uR', '-SPEC:uWH', '-COMP:v', '-COMP:*', 'PHI_N', 'N', 'CL', 'COMP:P', '-COMP:C/fin', '-COMP:A', '-SPEC:R', '-SPEC:C/fin', 'SPEC:A', '-SPEC:FORCE', '-SPEC:T/fin', 'COMP:C', 'COMP:T/prt', '-COMP:WH', 'LANG:IT', '-COMP:AUX', '-SPEC:V', 'LF:me', '-COMP:N', '-SPEC:N'}
la              ['LANG:EN']
la-             {'-COMP:VA/inf', '-SPEC:P', '-SPEC:ADV', '-SPEC:INF', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', 'PF:la(cl)', '-COMP:V', 'COMP:uR', '-SPEC:uWH', '-COMP:v', '-COMP:*', 'PHI_N', 'N', 'CL', 'COMP:P', '-COMP:C/fin', '-COMP:A', '-SPEC:R', '-SPEC:C/fin', 'SPEC:A', '-SPEC:FORCE', '-SPEC:T/fin', 'LF:her', 'COMP:C', 'COMP:T/prt', '-COMP:WH', 'LANG:IT', '-COMP:AUX', '-SPEC:V', '-COMP:N', '-SPEC:N'}
lo              ['LANG:EN']
lo-             {'-COMP:VA/inf', '-SPEC:P', '-SPEC:ADV', 'PF:lo(cl)', '-SPEC:INF', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', '-COMP:V', 'COMP:uR', '-SPEC:uWH', '-COMP:v', '-COMP:*', 'LF:him', 'PHI_N', 'N', 'CL', 'COMP:P', '-COMP:C/fin', '-COMP:A', '-SPEC:R', '-SPEC:C/fin', 'SPEC:A', '-SPEC:FORCE', '-SPEC:T/fin', 'COMP:C', 'COMP:T/prt', '-COMP:WH', 'LANG:IT', '-COMP:AUX', '-SPEC:V', '-COMP:N', '-SPEC:N'}
si              ['LANG:EN']
si-             {'-COMP:VA/inf', '-SPEC:P', 'PF:si(cl)', '-SPEC:ADV', '-SPEC:INF', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', '-COMP:V', 'COMP:uR', '-SPEC:uWH', '-COMP:v', '-COMP:*', 'PHI_N', 'N', 'COMP:P', '-COMP:C/fin', '-COMP:A', '-SPEC:R', '-SPEC:C/fin', 'SPEC:A', '-SPEC:FORCE', '-SPEC:T/fin', 'COMP:C', 'COMP:T/prt', '-COMP:WH', 'CAL:CL', 'LANG:IT', 'LF:3sg', '-COMP:AUX', '-SPEC:V', '-COMP:N', '-SPEC:N'}
gli             ['LANG:EN']
ci              ['LANG:EN']
ci-             {'-COMP:VA/inf', '-SPEC:P', '-SPEC:ADV', 'LF:there', '-SPEC:INF', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', '-COMP:V', 'COMP:uR', '-SPEC:uWH', '-COMP:v', '-COMP:*', 'PHI_N', 'N', 'COMP:P', '-COMP:C/fin', '-COMP:A', '-SPEC:R', 'PF:ci', '-SPEC:C/fin', 'SPEC:A', '-SPEC:FORCE', '-SPEC:T/fin', 'COMP:C', 'COMP:T/prt', '-COMP:WH', 'LANG:IT', '-COMP:AUX', '-SPEC:V', '-COMP:N', '-SPEC:N'}
[-n]            {'PHI', 'inflectional', 'PHI:NUM:SG', 'LANG:FI', 'PHI:HUM:HUM', 'PHI:DET:DEF', 'PHI:PER:1'}
[-t]            {'PHI', 'inflectional', 'PHI:NUM:SG', 'PHI:PER:2', 'PHI:HUM:HUM', 'PHI:DET:DEF', 'LANG:FI'}
[-V]            {'PHI', 'PHI:NUM:SG', 'LANG:FI', 'PHI:PER:3', 'inflectional'}
[-mme]          {'PHI', 'inflectional', 'LANG:FI', 'PHI:NUM:PL', 'PHI:HUM:HUM', 'PHI:DET:DEF', 'PHI:PER:1'}
[-mme]          {'inflectional', 'LANG:FI', 'PHI:NUM:PL', 'PHI:HUM:HUM', 'PHI:DET:DEF', 'PHI:PER:1'}
[-tte]          {'PHI', 'inflectional', 'PHI:PER:2', 'PHI:NUM:PL', 'PHI:HUM:HUM', 'PHI:DET:DEF', 'LANG:FI'}
[-vat]          {'PHI', 'LANG:FI', 'PHI:NUM:PL', 'PHI:PER:3', 'inflectional'}
[-ni]           {'PHI', 'inflectional', 'PHI:NUM:SG', 'LANG:FI', 'PHI:HUM:HUM', 'PHI:DET:DEF', 'PHI:PER:1'}
[-si]           {'PHI', 'inflectional', 'PHI:NUM:SG', 'PHI:PER:2', 'PHI:HUM:HUM', 'PHI:DET:DEF', 'LANG:FI'}
[-nsa]          {'PHI', 'PHI:NUM:SG', 'LANG:FI', 'PHI:PER:3', 'inflectional'}
[-an]           {'PHI', 'inflectional', 'PHI:NUM:SG', 'LANG:FI', 'PHI:PER:3', 'PHI:DET:DEF'}
[-nne]          {'inflectional', 'PHI:PER:2', 'PHI:NUM:PL', 'PHI:HUM:HUM', 'PHI:DET:DEF', 'LANG:FI'}
[-s]            {'PHI', 'LANG:EN', 'PHI:GEN:F', 'PHI:GEN:M', 'PHI:NUM:SG', 'PHI:PER:3', 'inflectional'}
[-0]            {'PHI:NUM:SG', 'PHI:PER:2', 'PHI:DET:DEF', 'PHI', 'PHI:GEN:N', 'LANG:EN', 'PHI:NUM:PL', 'PHI:PER:3', 'inflectional', 'PHI:PER:1'}
[-o]            {'PHI', 'PHI:NUM:SG', 'inflectional', 'LANG:IT', 'PHI:HUM:HUM', 'PHI:DET:DEF', 'PHI:PER:1'}
[-i]            {'PHI', 'inflectional', 'PHI:NUM:SG', 'PHI:PER:2', 'LANG:IT', 'PHI:HUM:HUM', 'PHI:DET:DEF'}
[-a]            {'PHI', 'PHI:NUM:SG', 'inflectional', 'LANG:IT', 'PHI:PER:3', 'PHI:DET:DEF'}
[-e]            {'PHI', 'PHI:NUM:SG', 'inflectional', 'LANG:IT', 'PHI:PER:3', 'PHI:DET:DEF'}
[-iamo]         {'PHI', 'inflectional', 'PHI:NUM:PL', 'LANG:IT', 'PHI:HUM:HUM', 'PHI:DET:DEF', 'PHI:PER:1'}
[-te]           {'PHI', 'inflectional', 'PHI:PER:2', 'PHI:NUM:PL', 'LANG:IT', 'PHI:HUM:HUM', 'PHI:DET:DEF'}
[-no]           {'PHI', 'inflectional', 'PHI:NUM:PL', 'LANG:IT', 'PHI:PER:3', 'PHI:DET:DEF'}
[-nom]          {'LANG:EN', 'TAIL:FIN,ARG,VAL', 'adjoinable', 'NOM', 'inflectional'}
[-par]          {'PAR', 'TAIL:ARG,-VAL', 'LANG:FI', 'adjoinable', 'inflectional'}
[-gen]          {'TAIL:INF,ARG', '-float', 'LANG:EN', 'GEN', 'inflectional'}
gen             {'TAIL:INF,ARG', '-float', 'LANG:EN', 'GEN', 'inflectional'}
[-n_acc]        {'n-ACC', 'inflectional', 'LANG:FI', 'adjoinable', 'TAIL:*POL:NEG', 'TAIL:PHI', 'TAIL:ARG,ASP:BOUNDED'}
[-t_acc]        {'inflectional', 'LANG:FI', 'adjoinable', 'TAIL:*POL:NEG', 't-ACC', 'TAIL:ARG,ASP:BOUNDED'}
[-0_acc]        {'0_ACC', 'TAIL:*PHI', 'inflectional', 'LANG:FI', 'adjoinable', 'TAIL:*POL:NEG', 'TAIL:ARG,ASP:BOUNDED'}
asp             {'LANG:EN', 'ASP:BOUNDED', 'inflectional'}
[hAn]           {'LANG:EN', 'inflectional', 'OP:FAM'}
[pA]            {'LANG:EN', 'inflectional', 'OP:POL'}
[kO]            {'FORCE:OP:WH', 'LANG:EN', 'OP', 'OP:Q', 'inflectional'}
[foc]           {'LANG:EN', 'OP:FOC', 'inflectional'}
a'              {'LANG:X', 'a', 'PF:a', 'LF:A'}
b'              {'LANG:X', 'LF:B', 'PF:b', 'b'}
b''             {'LF:B', 'LANG:EN', 'PF:b', '-COMP:c', 'b'}
c''             {'LANG:EN', 'c', 'PF:c', 'SPEC:a', 'LF:C'}
c'              {'c', 'PF:c', 'LF:C', 'LANG:X'}
d'              {'LF:D', 'PF:d', 'd', 'LANG:'}
a''             ['LANG:EN']
x'              {'LF:X', 'LANG:X', 'x', 'PF:x'}
